tachometer,underhang_axial,underhang_radial,underhang_tangential,overhang_axial,overhang_radial,overhang_tangential,microphone
-0.40072,-1.8671,-0.71206,0.052862,0.50798,-0.018772,-0.20037,0.19096
-0.56686,0.030399,0.25263,0.16731,0.54586,0.053444,-0.17657,-0.17942
-0.48042,-0.76894,-0.65022,0.044436,0.51277,0.030328,-0.16869,0.30848
-0.46985,-1.0603,-0.0079826,0.10184,0.52538,0.066208,-0.079778,-0.22089
-0.52774,0.40936,-0.42363,0.16375,0.51727,0.064495,-0.018674,0.22659
-0.51592,-1.1617,-0.43304,0.24156,0.50749,0.040096,0.038294,-0.11502
-0.50164,1.0932,-0.18112,0.22895,0.54714,0.077028,0.1068,0.085038
-0.53528,-1.2033,-0.71085,0.057551,0.53702,0.023442,0.093458,0.010321
-0.4606,0.89308,0.075935,0.059253,0.5977,0.08154,0.11027,-0.049064
-0.4863,-0.63272,-0.7807,0.009251,0.56931,0.023673,0.037735,0.12203
-0.5147,0.28258,0.24657,0.15116,0.6122,0.058963,0.047966,-0.13931
-0.54762,0.33016,-0.47155,0.099422,0.60524,0.013944,0.047317,0.17718
-0.49791,-0.46332,0.11085,0.15431,0.61189,0.0027521,0.094415,-0.14994
-0.3941,0.96298,-0.046418,0.19197,0.59863,0.016492,0.16628,0.14381
-0.65875,-0.98063,-0.13147,0.10653,0.54464,-0.0080742,0.16777,-0.078391
-0.50615,1.0576,0.35884,0.11201,0.55271,0.041655,0.18148,0.036192
-0.51925,-1.1458,-0.28547,-0.054824,0.50338,-0.015146,0.10848,0.067637
-0.58131,0.61289,0.50358,-0.038818,0.53062,0.030033,0.081494,-0.08669
-0.46769,-0.57845,-0.31806,-0.04395,0.49736,-0.024657,0.0042647,0.15752
-0.58485,-0.12594,0.3599,0.13673,0.53182,0.0084573,0.022387,-0.16206
-0.50593,0.19817,-0.16212,0.07989,0.54683,-0.0065789,0.027974,0.18271
-0.58737,-0.90878,0.19136,0.041976,0.56983,-0.011655,0.028918,-0.14099
-0.54098,1.0355,0.13945,0.067898,0.61504,0.02119,0.00020607,0.12593
-0.55309,-1.0461,-0.09675,-0.026454,0.59782,-0.018868,-0.086945,-0.038939
-0.62027,1.1214,0.53308,0.059041,0.63858,0.02504,-0.076561,0.00065871
-0.45621,-0.76098,-0.22091,0.042939,0.61304,-0.020954,-0.10537,0.084308
-0.57827,0.68011,0.64127,0.036439,0.63148,0.022184,-0.087086,-0.11857
-0.5736,-0.029852,-0.11334,-0.22878,0.5923,-0.0036205,-0.14693,0.17017
-0.55285,-0.038534,0.65936,-0.28015,0.59831,0.01825,-0.18139,-0.16732
-0.60633,0.78134,0.1449,-0.31642,0.61261,0.01157,-0.20074,0.17353
-0.60988,-0.76606,0.21336,-0.20447,0.62509,-0.0021829,-0.21537,-0.12015
-0.50173,1.1776,0.23586,0.010876,0.6461,0.018411,-0.20834,0.077883
-0.62096,-1.1631,-0.31769,0.026644,0.61998,-0.018361,-0.25886,0.0016809
-0.54919,0.80289,0.27075,0.13493,0.65373,0.0039907,-0.24523,-0.048601
-0.54154,-0.86038,-0.69684,0.069324,0.63538,-0.057072,-0.26348,0.14547
-0.62972,0.24718,0.10221,0.24089,0.63993,-0.052413,-0.22267,-0.16593
-0.52961,-0.030526,-0.65396,0.20716,0.58005,-0.10375,-0.20906,0.21761
-0.63573,-0.90365,-0.076469,0.2404,0.5366,-0.11648,-0.11582,-0.16868
-0.51111,0.77357,-0.46983,0.12575,0.49974,-0.13812,0.02633,0.17219
-0.56227,-1.4532,-0.60082,-0.0091056,0.45738,-0.17765,0.14231,-0.088175
-0.63135,0.98806,-0.30559,-0.024283,0.4503,-0.17394,0.23661,0.044662
-0.5846,-1.2921,-0.94015,-0.029903,0.39576,-0.23063,0.22102,0.061065
-0.65603,0.73638,-0.14184,0.18687,0.42408,-0.21268,0.27318,-0.097326
-0.52758,-0.52105,-0.96245,0.1866,0.44448,-0.28484,0.31883,0.18477
-0.56199,-0.020213,-0.031173,0.21499,0.51364,-0.28947,0.42583,-0.17156
-0.64815,0.26668,-0.6776,0.14598,0.52814,-0.32515,0.47216,0.19955
-0.58303,-1.0386,-0.28106,0.23894,0.53758,-0.3295,0.47342,-0.15617
-0.59877,0.9563,-0.42255,0.26542,0.55534,-0.32354,0.47454,0.15413
-0.55984,-1.6058,-0.5867,0.16225,0.53354,-0.35839,0.44099,-0.058482
-0.63302,0.94024,-0.084172,0.073165,0.5292,-0.32881,0.4076,0.021662
-0.61423,-1.2067,-0.76861,-0.12221,0.45057,-0.37415,0.27888,0.081606
-0.52637,0.5425,0.10942,0.07224,0.43217,-0.32027,0.18196,-0.095354
-0.60845,-0.45577,-0.71329,0.1603,0.38446,-0.33625,0.069716,0.15761
-0.61617,-0.47313,0.0097284,0.33358,0.39907,-0.29356,0.010282,-0.17635
-0.63343,0.40399,-0.51617,0.20813,0.38797,-0.29528,-0.094973,0.21327
-0.66834,-1.3086,-0.22719,0.14204,0.36467,-0.28795,-0.22523,-0.13466
-0.63809,1.0967,-0.11892,0.17672,0.37467,-0.23578,-0.31741,0.1131
-0.60206,-1.2341,-0.39456,0.24802,0.35993,-0.23611,-0.40367,-0.01263
-0.63218,1.1379,0.27097,0.30864,0.38873,-0.16449,-0.42804,-0.035361
-0.54271,-0.987,-0.39959,0.0099511,0.30419,-0.20242,-0.57181,0.17188
-0.65459,0.3309,0.48155,-0.1857,0.27259,-0.14786,-0.64438,-0.17102
-0.61433,0.14185,-0.18096,-0.44861,0.1928,-0.16453,-0.73823,0.25828
-0.64705,-0.3118,0.54879,-0.46918,0.14761,-0.1333,-0.74801,-0.17336
-0.62368,1.0805,0.26242,-0.42916,0.10539,-0.082928,-0.70999,0.19543
-0.56818,-1.0,0.37863,-0.30656,0.032277,-0.070086,-0.68336,-0.091606
-0.66899,1.2131,0.64694,-0.22775,0.0074997,-0.014415,-0.6101,0.082264
-0.51198,-1.811,0.10353,-0.254,-0.04587,-0.051912,-0.56032,0.074597
-0.66184,0.60114,0.8132,-0.023673,0.0056308,0.0082262,-0.43076,-0.079583
-0.55898,-0.82728,-0.053568,0.1119,-0.024394,-0.03454,-0.37863,0.17545
-0.54945,0.053653,0.66035,0.38415,-0.0015751,0.035212,-0.27317,-0.15218
-0.66854,0.028209,-0.11965,0.41811,-0.025987,0.040635,-0.19871,0.21206
-0.64725,-1.2259,0.2301,0.28516,-0.017162,0.065515,-0.070781,-0.14938
-0.66287,0.54796,-0.16179,0.062722,-0.013058,0.087925,0.059332,0.16073
-0.58096,-1.8947,-0.45961,-0.15036,-0.076595,0.059624,0.10469,-0.040424
-0.6278,0.95226,-0.20779,-0.15237,-0.10001,0.13777,0.17236,0.030886
-0.60655,-1.3386,-0.85336,-0.17706,-0.18004,0.11067,0.17378,0.11069
-0.64995,0.40711,-0.11198,-0.035523,-0.16869,0.19968,0.27556,-0.11334
-0.60985,-0.66514,-1.0238,-0.17937,-0.23329,0.16149,0.27803,0.21824
-0.6423,-0.27619,-0.36933,-0.14693,-0.25203,0.20313,0.28958,-0.19638
-0.61197,0.27652,-0.94179,-0.087927,-0.29532,0.18659,0.28039,0.26351
-0.63414,-1.0002,-0.63694,0.20142,-0.31146,0.19226,0.332,-0.14564
-0.66017,1.0396,-0.57865,0.46594,-0.30872,0.2356,0.41883,0.16857
-0.62165,-2.07,-0.89416,0.43992,-0.38184,0.19043,0.43913,0.059897
-0.65613,0.90433,-0.24477,0.38206,-0.39556,0.26204,0.50745,-0.02677
-0.5912,-1.3605,-0.88627,0.20785,-0.47789,0.1939,0.48505,0.17207
-0.69635,0.34036,0.095271,0.2151,-0.44778,0.24297,0.5474,-0.14427
-0.59267,0.059478,-0.97624,0.0027896,-0.48019,0.1797,0.54131,0.21595
-0.69191,-0.055739,-0.060531,-0.086534,-0.4653,0.21193,0.55091,-0.15374
-0.65594,0.93919,-0.58333,-0.10506,-0.46042,0.21298,0.55276,0.16903
-0.6163,-0.72067,-0.38795,-0.02603,-0.4217,0.18392,0.60023,-0.08557
-0.71244,1.1903,-0.067039,0.025604,-0.31553,0.1989,0.7123,0.069072
-0.64433,-0.85426,-0.66005,0.067359,-0.29194,0.12104,0.69903,0.022076
-0.64069,1.0523,0.32858,0.13251,-0.20085,0.16328,0.72141,-0.045583
-0.68525,-0.45035,-0.76103,0.08253,-0.20288,0.085281,0.66859,0.12021
-0.59334,0.4202,0.59998,0.055823,-0.13329,0.12001,0.71582,-0.13695
-0.73235,0.18789,-0.37677,-0.15575,-0.14249,0.050011,0.71784,0.19139
-0.6014,-0.28079,0.48177,-0.27635,-0.15094,0.0081107,0.74772,-0.14861
-0.69456,0.9888,0.15178,-0.35477,-0.17173,-0.02458,0.7635,0.15698
-0.66368,-0.5129,0.18776,-0.46341,-0.21385,-0.080938,0.75626,-0.06683
-0.63435,1.463,0.72325,-0.36613,-0.16519,-0.046175,0.7974,0.039064
-0.70269,-0.4771,-0.037687,-0.36062,-0.17142,-0.13447,0.75117,0.055224
-0.64702,1.1918,0.97646,-0.22273,-0.097513,-0.11751,0.74431,-0.090292
-0.65397,-0.095119,-0.20017,-0.32686,-0.080641,-0.23393,0.65235,0.16126
-0.72185,0.27029,0.80841,-0.3513,0.041468,-0.2508,0.64914,-0.17187
-0.59531,0.55627,-0.004141,-0.44211,0.13787,-0.30864,0.64211,0.18407
-0.7483,-0.37154,0.42159,-0.41869,0.22837,-0.33338,0.61972,-0.14067
-0.62179,1.1524,0.5987,-0.37074,0.30553,-0.3695,0.56996,0.14591
-0.68422,-1.0036,0.34143,-0.37385,0.31269,-0.48386,0.40315,0.0033359
-0.70513,1.0984,0.64211,-0.33597,0.39651,-0.47722,0.32553,-0.0092468
-0.61423,-0.85272,-0.067379,-0.46714,0.37124,-0.59613,0.15636,0.13941
-0.73519,0.61102,0.49021,-0.41449,0.43198,-0.56737,0.10621,-0.12692
-0.64174,-0.51347,-0.40806,-0.39358,0.34961,-0.68122,-0.026637,0.24124
-0.65967,-0.32282,0.098766,-0.048741,0.35992,-0.65786,-0.067622,-0.16803
-0.73392,0.1272,-0.51251,0.079729,0.33482,-0.74081,-0.18235,0.23744
-0.59961,-1.2763,-0.37729,0.16973,0.32669,-0.78564,-0.2899,-0.088175
-0.74135,0.90103,-0.35011,0.19011,0.36595,-0.79284,-0.29535,0.11733
-0.64669,-1.4628,-0.83092,0.14091,0.28833,-0.88818,-0.35715,0.050357
-0.66485,1.0535,-0.12046,0.27814,0.35734,-0.8109,-0.24178,-0.040959
-0.72983,-1.2009,-1.0049,0.14468,0.29667,-0.92727,-0.26939,0.24024
-0.61951,0.5173,-0.096287,0.025064,0.33175,-0.92767,-0.20527,-0.17414
-0.71393,-0.30039,-1.0899,-0.22707,0.28296,-1.0473,-0.22143,0.30106
-0.6853,-0.53568,-0.42025,-0.20946,0.27623,-1.053,-0.18453,-0.18738
-0.6352,0.6937,-0.7897,-0.14064,0.26111,-1.0534,-0.16079,0.25983
-0.74983,-1.8389,-0.80826,-0.066565,0.24698,-1.0542,-0.16306,-0.11392
-0.62247,1.0998,-0.47908,0.038867,0.31504,-1.0404,-0.090336,0.1011
-0.71058,-1.6474,-1.166,0.02561,0.30949,-1.1292,-0.11416,0.10551
-0.69906,0.85112,-0.36147,0.2366,0.37715,-1.1078,-0.097644,-0.099248
-0.62277,-1.1692,-1.3552,0.30996,0.35568,-1.1609,-0.18875,0.20011
-0.75224,-0.51839,-0.44421,0.40978,0.4111,-1.0999,-0.19695,-0.16428
-0.62516,-0.33422,-1.1573,0.25405,0.40709,-1.0941,-0.22475,0.20551
-0.68881,-1.5414,-0.53049,0.10602,0.39325,-1.0873,-0.25544,-0.12904
-0.72252,0.57697,-0.60946,0.054764,0.35358,-1.0912,-0.321,0.13805
-0.60316,-2.0186,-0.6797,0.077392,0.27857,-1.1214,-0.42798,-0.023533
-0.77548,0.7274,-0.096249,0.15022,0.25704,-1.0618,-0.46736,0.01256
-0.60608,-1.7393,-0.73247,0.071238,0.16777,-1.0733,-0.5283,0.11587
-0.7357,0.30012,0.17405,0.095588,0.13417,-1.0095,-0.51896,-0.093845
-0.72204,-0.64437,-0.67101,-0.086726,0.031243,-1.0291,-0.5814,0.18373
-0.63994,-0.58193,0.11178,-0.06431,0.0069859,-1.0019,-0.59588,-0.14476
-0.74793,0.13869,-0.42741,-0.046647,-0.02948,-1.0054,-0.61678,0.20174
-0.68113,-1.4795,-0.041079,-0.090272,-0.047752,-0.9975,-0.56449,-0.11796
-0.6623,0.89745,0.0058162,-0.19801,-0.081611,-0.9408,-0.47066,0.11585
-0.77526,-1.5379,-0.30872,-0.41294,-0.15942,-0.94057,-0.44195,-0.016207
-0.66921,1.015,0.26923,-0.47785,-0.1756,-0.86917,-0.39441,-0.011316
-0.6785,-1.1804,-0.67942,-0.5477,-0.241,-0.88689,-0.39885,0.17005
-0.68081,0.66745,0.21596,-0.3434,-0.25924,-0.82479,-0.33866,-0.13254
-0.68081,-0.21831,-0.63196,-0.30462,-0.33605,-0.81283,-0.31864,0.20296
-0.68198,-0.50689,0.16682,-0.28747,-0.37238,-0.74357,-0.28253,-0.16725
-0.66939,0.5014,-0.24062,-0.32138,-0.40585,-0.69427,-0.26737,0.1828
-0.69105,-1.2417,-0.010083,-0.34676,-0.42583,-0.67786,-0.23914,-0.096571
-0.69883,1.1832,0.30172,-0.20394,-0.41745,-0.62859,-0.17801,0.069705
-0.67637,-1.2578,-0.21044,-0.023056,-0.48567,-0.63558,-0.16873,0.024388
-0.68121,1.0943,0.56987,0.24721,-0.44225,-0.48268,-0.076278,-0.062693
-0.67564,-0.73892,-0.47437,0.11226,-0.49881,-0.50252,-0.078545,0.12907
-0.67617,0.21012,0.59743,-0.044785,-0.42994,-0.37169,0.048942,-0.15155
-0.68169,0.14027,-0.34867,-0.34919,-0.51851,-0.44362,0.031384,0.16983
-0.66936,-0.72006,0.48098,-0.43958,-0.53497,-0.37999,0.071938,-0.16143
-0.68668,1.0681,0.19899,-0.45158,-0.5173,-0.26925,0.14824,0.14771
-0.67042,-1.2428,0.14314,-0.50614,-0.55599,-0.24414,0.20565,-0.068412
-0.67988,1.2483,0.62617,-0.42655,-0.52443,-0.12937,0.33197,0.034586
-0.6808,-1.1244,-0.10075,-0.41746,-0.59022,-0.19934,0.33299,0.025216
-0.6675,0.77259,0.81285,-0.15006,-0.53775,-0.11251,0.40487,-0.06683
-0.68841,-0.42605,-0.33675,-0.029389,-0.56411,-0.17336,0.41673,0.12466
-0.66345,-0.071961,0.4992,0.24055,-0.47161,-0.086214,0.56358,-0.14347
-0.69068,0.22287,-0.37409,0.24089,-0.43742,-0.089987,0.67393,0.16087
-0.67128,-1.1548,0.036414,0.1558,-0.39227,-0.062161,0.76708,-0.13958
-0.6765,0.87121,-0.14079,0.076473,-0.33131,-0.046271,0.80993,0.11707
-0.68021,-1.5095,-0.49835,0.049773,-0.30081,-0.12238,0.77914,-0.050305
-0.67005,0.97618,0.048536,0.15039,-0.20011,-0.090924,0.83508,0.0045041
-0.68058,-1.2246,-0.89849,0.094888,-0.22899,-0.17175,0.80222,0.07927
-0.67252,0.38505,0.073654,0.042721,-0.18877,-0.096392,0.83739,-0.1149
-0.6775,-0.38349,-0.94993,-0.18974,-0.23319,-0.1514,0.76986,0.15576
-0.67501,-0.44873,-0.075994,-0.10646,-0.19495,-0.1291,0.74767,-0.16635
-0.67726,0.55587,-0.66745,-0.030809,-0.19357,-0.17272,0.67366,0.16053
-0.67367,-1.1889,-0.41922,0.10051,-0.19435,-0.22178,0.60296,-0.13098
-0.67755,1.1015,-0.26012,0.19126,-0.15492,-0.20645,0.55434,0.085355
-0.67041,-1.2387,-0.67792,0.092556,-0.16759,-0.26894,0.4513,-0.00141
-0.6784,1.2232,0.084768,0.11401,-0.075323,-0.21154,0.42601,-0.035191
-0.67695,-0.78641,-0.90826,0.026599,-0.086267,-0.30742,0.25811,0.10889
-0.66955,0.23018,-0.022186,0.15781,-0.025839,-0.27591,0.15676,-0.13072
-0.68351,0.12492,-0.96099,0.027717,-0.044939,-0.35386,0.0012528,0.17039
-0.66439,-0.52877,-0.23577,-0.12946,-0.0088003,-0.33947,-0.05384,-0.14542
-0.68258,1.0003,-0.60704,-0.35615,0.0084823,-0.33264,-0.058117,0.15547
-0.66964,-1.1197,-0.54535,-0.46734,-0.015069,-0.34366,-0.10544,-0.080654
-0.67339,1.2497,-0.28669,-0.30398,0.008142,-0.30069,-0.15245,0.052474
-0.67715,-1.2141,-0.91516,-0.3137,-0.027971,-0.37985,-0.28182,0.021492
-0.66782,0.80099,-0.048473,-0.20619,0.046458,-0.33626,-0.29747,-0.065467
-0.6814,-0.80902,-0.97172,-0.2348,0.027107,-0.40632,-0.33249,0.1333
-0.6689,-0.17609,-0.094418,0.030588,0.085474,-0.35359,-0.26645,-0.14831
-0.67496,0.0026241,-0.7669,0.11554,0.073079,-0.38241,-0.30019,0.16993
-0.67396,-1.173,-0.14065,0.16034,0.085037,-0.37375,-0.31316,-0.13948
-0.67149,0.9717,-0.16607,0.084791,0.10532,-0.37302,-0.31383,0.095211
-0.67474,-0.98388,-0.24901,-0.026101,0.06184,-0.42938,-0.3519,-0.066976
-0.67338,1.1336,0.25552,-0.064021,0.050523,-0.3799,-0.36045,0.0038956
-0.67295,-0.9141,-0.34023,-0.18778,-0.060038,-0.42907,-0.49035,0.013874
-0.67394,0.72435,0.47246,-0.16761,-0.051002,-0.35694,-0.52323,-0.091801
-0.67476,0.031536,-0.34479,-0.16788,-0.11845,-0.41238,-0.5904,0.11514
-0.66928,0.39045,0.31505,0.024737,-0.1304,-0.38199,-0.59442,-0.13595
-0.6803,0.55688,-0.39654,0.10696,-0.18371,-0.40485,-0.63946,0.12444
-0.6651,-1.1094,-0.15718,0.079691,-0.21396,-0.41314,-0.64706,-0.07586
-0.68174,0.84987,-0.13179,0.022816,-0.20748,-0.38865,-0.58713,0.063377
-0.66939,-1.6149,-0.41989,-0.018663,-0.25595,-0.42202,-0.52779,0.033198
-0.67324,0.74477,0.1949,0.17903,-0.2345,-0.34918,-0.40071,-0.038039
-0.67678,-1.4524,-0.72988,0.29438,-0.33024,-0.4153,-0.39832,0.13668
-0.6665,0.12917,0.023315,0.53013,-0.32797,-0.35295,-0.30049,-0.1266
-0.67907,-0.48278,-0.94911,0.43863,-0.39458,-0.3933,-0.27256,0.15559
-0.66786,-0.72383,-0.32457,0.35816,-0.41825,-0.36738,-0.18796,-0.12093
-0.67343,0.57382,-0.91291,0.29593,-0.48036,-0.34649,-0.17041,0.12257
-0.67442,-1.3388,-0.89655,0.18976,-0.56303,-0.3578,-0.16116,-0.075105
-0.66792,0.56192,-0.68126,0.12064,-0.56908,-0.30146,-0.072913,0.046755
-0.67949,-1.2844,-1.1399,-0.051111,-0.63805,-0.3439,-0.027498,-0.0078352
-0.66899,0.79089,-0.43528,-0.10285,-0.6264,-0.26512,0.071367,-0.034071
-0.67177,-0.3869,-1.1412,-0.14016,-0.6861,-0.28047,0.073634,0.031811
-0.67443,0.39284,-0.23868,0.13049,-0.68052,-0.22271,0.13558,-0.098518
-0.66766,0.48673,-0.83167,0.22601,-0.72894,-0.22806,0.1516,0.092583
-0.67393,-0.24264,-0.25549,0.22866,-0.74899,-0.19458,0.15801,-0.13931
-0.67373,1.0081,-0.42197,0.11111,-0.76246,-0.14289,0.11513,0.073307
-0.66558,-0.68126,-0.29186,0.0092254,-0.80226,-0.13568,0.018797,-0.10738
-0.67959,1.0971,0.071618,0.0071315,-0.79214,-0.057694,0.00032166,0.004066
-0.66958,-0.57445,-0.40046,-0.063167,-0.82845,-0.066127,-0.023311,-0.032562
-0.67189,0.81103,0.59315,-0.025548,-0.80208,0.017384,0.0032308,-0.054564
-0.67356,0.078198,-0.066088,-0.05018,-0.82849,0.012571,-0.01477,0.031154
-0.66857,0.13209,0.7657,-0.025645,-0.79952,0.06538,0.012665,-0.12271
-0.67896,0.56764,0.14799,-0.080072,-0.78698,0.069128,-0.0014058,0.088226
-0.66719,-0.8425,0.5604,-0.13605,-0.76558,0.092494,0.0017602,-0.14342
-0.67412,0.94853,0.53308,-0.11123,-0.73167,0.16029,-0.025847,0.087569
-0.67278,-0.8074,0.39737,-0.16555,-0.73809,0.1553,-0.09494,-0.077198
-0.67013,0.93615,0.89795,-0.17979,-0.68515,0.20802,-0.079419,-0.0020185
-0.67656,-0.70823,0.1717,-0.25743,-0.69774,0.16155,-0.10289,-0.0027729
-0.66692,0.54648,1.0237,-0.13418,-0.65497,0.21379,-0.037522,-0.094721
-0.67775,0.11356,0.15539,-0.09137,-0.6804,0.19521,-0.041485,0.065397
-0.67129,0.039628,0.81923,-0.15765,-0.65516,0.21681,0.0065252,-0.13016
-0.67308,0.98346,0.19818,-0.33898,-0.63636,0.2161,0.054997,0.06861
-0.67292,-0.43278,0.34701,-0.40574,-0.6313,0.18009,0.061368,-0.08871
-0.67004,1.2488,0.34589,-0.3587,-0.59723,0.19465,0.095686,0.018133
-0.67331,-0.33993,-0.090461,-0.33658,-0.61116,0.14552,0.091172,-0.054394
-0.67366,1.3078,0.53447,-0.18476,-0.54743,0.19244,0.1717,-0.01998
-0.66763,0.015642,-0.41151,-0.18098,-0.53704,0.14127,0.25106,0.038845
-0.67435,0.86162,0.16933,-0.069185,-0.47693,0.15672,0.36104,-0.098469
-0.67046,0.68186,-0.66157,-0.049974,-0.47178,0.10508,0.41031,0.055662
-0.66814,0.18542,-0.16396,0.024326,-0.43685,0.098431,0.45934,-0.12451
-0.67637,1.1973,-0.54537,0.059947,-0.38907,0.082733,0.43734,0.078735
-0.66507,-0.48624,-0.55186,0.070994,-0.36425,0.046584,0.37135,-0.11392
-0.67597,1.3772,-0.32699,0.072452,-0.30426,0.071047,0.30087,0.034586
-0.67206,-0.37995,-0.91427,0.057924,-0.31929,0.004825,0.16221,-0.058409
-0.6664,1.0314,-0.17798,0.26674,-0.25709,0.035995,0.064617,-0.042882
-0.67653,0.35318,-0.91989,0.30937,-0.26743,-0.028758,-0.070467,0.011903
-0.66656,0.60088,-0.11314,0.28511,-0.22647,-0.010891,-0.076741,-0.11176
-0.67543,0.54938,-0.7841,0.21187,-0.23933,-0.05584,-0.041607,0.077737
-0.67172,-0.70912,-0.40528,0.37024,-0.25955,-0.075721,0.0018115,-0.14094
-0.66906,0.89987,-0.52266,0.50595,-0.27001,-0.072134,0.025971,0.066371
-0.67777,-0.38114,-0.57368,0.57178,-0.29386,-0.13736,0.0021455,-0.083015
-0.66612,1.3421,-0.041612,0.55032,-0.25158,-0.12218,0.035276,0.0077167
-0.67477,-0.39438,-0.65518,0.27948,-0.27015,-0.20184,0.027833,-0.029034
-0.67369,0.90501,0.23778,0.22499,-0.21525,-0.16617,0.061265,-0.063204
-0.6642,0.34027,-0.57882,0.17144,-0.1912,-0.21145,0.063866,0.068756
-0.67782,0.31586,0.11331,0.10298,-0.11516,-0.19965,0.10618,-0.12802
-0.66944,0.94865,-0.42933,-0.014141,-0.060398,-0.22136,0.0913,0.078272
-0.66821,-0.45095,-0.14399,-0.048626,-0.026411,-0.26092,0.057175,-0.11848
-0.67741,1.2567,-0.032323,-0.10972,0.025071,-0.2439,0.026613,0.038747
-0.66285,-0.55566,-0.27216,-0.23565,0.0012058,-0.29256,-0.038274,-0.072744
-0.67739,1.1052,0.33847,-0.13327,0.03782,-0.25299,-0.059652,-0.022389
-0.669,-0.062013,-0.3956,-0.0069732,-0.020284,-0.33298,-0.2171,-0.013774
-0.6674,0.55755,0.44264,0.12109,-0.010566,-0.29397,-0.33844,-0.083307
-0.67956,0.17843,-0.32981,-0.0026955,-0.075375,-0.35248,-0.51937,0.073453
-0.66235,-0.31985,0.23524,-0.079545,-0.085118,-0.32565,-0.59721,-0.12286
-0.67744,0.61568,-0.28063,-0.09699,-0.12982,-0.34589,-0.65294,0.10558
-0.6698,-0.77008,-0.10114,0.058842,-0.20125,-0.3638,-0.74331,-0.10706
-0.66475,1.0433,0.085371,0.20613,-0.17294,-0.29677,-0.73577,0.058486
-0.67657,-1.3188,-0.53283,0.041854,-0.24558,-0.39211,-0.7846,-0.027427
-0.66266,0.589,0.099318,-0.1139,-0.19355,-0.31592,-0.67459,-0.048455
-0.67789,-0.6333,-0.89754,-0.29907,-0.3012,-0.42893,-0.67362,0.071531
-0.66856,0.15709,0.1246,-0.16611,-0.26896,-0.33411,-0.55398,-0.12137
-0.66665,0.39352,-0.72449,-0.028066,-0.31715,-0.38784,-0.52286,0.081412
-0.67642,-0.60205,-0.19671,0.066408,-0.30499,-0.37653,-0.37119,-0.1387
-0.66712,1.055,-0.51175,0.021403,-0.28547,-0.34925,-0.21063,0.082848
-0.67164,-1.0946,-0.6047,-0.016351,-0.33152,-0.3789,-0.14018,-0.066709
-0.67249,0.94671,-0.17439,0.17666,-0.29328,-0.29049,-0.044272,-0.0059612
-0.66545,-1.1242,-0.66921,0.1582,-0.29168,-0.30187,-0.029257,-0.0066427
-0.67531,0.16466,-0.045075,0.096294,-0.24281,-0.28058,0.070115,-0.05415
-0.66741,-0.70819,-0.74621,-0.15183,-0.26013,-0.29915,0.080113,0.084965
-0.67091,-0.70362,-0.044086,-0.20574,-0.27968,-0.26734,0.060013,-0.1085
-0.67122,0.2977,-0.4357,-0.058954,-0.31218,-0.23958,-0.0021058,0.093921
-0.66454,-0.87716,-0.11772,0.24248,-0.32408,-0.22646,-0.032006,-0.12047
-0.67758,0.95435,-0.25028,0.42269,-0.3317,-0.19903,-0.0011875,0.092461
-0.66621,-1.2019,-0.38196,0.21035,-0.38322,-0.19009,-0.036264,-0.034656
-0.66906,1.2366,0.11591,0.076659,-0.421,-0.1456,-0.090265,-0.00016878
-0.67681,-0.79318,-0.38386,0.0070351,-0.45062,-0.12721,-0.15726,0.027698
-0.6603,0.61702,0.3078,0.072651,-0.42142,-0.085951,-0.17672,-0.088515
-0.67543,0.14845,-0.30454,-0.01673,-0.41683,-0.073866,-0.23521,0.10424
-0.66565,0.050038,0.24254,-0.084542,-0.4079,-0.049313,-0.30608,-0.12819
-0.66417,1.143,-0.016996,-0.22721,-0.39178,-0.029002,-0.36305,0.10329
-0.67566,-0.45616,0.1225,-0.29799,-0.35986,-0.018284,-0.33956,-0.10543
-0.66124,1.5564,0.17511,-0.12063,-0.30748,0.0077706,-0.24843,0.056709
-0.67313,-0.078473,-0.090127,0.051051,-0.31027,0.01329,-0.19908,0.010077
-0.66858,1.584,0.43839,0.15187,-0.29959,0.050723,-0.16042,-0.041348
-0.66224,0.0015067,-0.1502,0.00093982,-0.31352,0.039017,-0.16334,0.032079
-0.67549,0.51622,0.46442,-0.1339,-0.28616,0.044986,-0.077248,-0.10168
-0.66432,0.4517,0.0092788,-0.27138,-0.28737,0.039999,-0.014134,0.090295
-0.66766,0.17592,0.40251,-0.030609,-0.29995,0.055305,0.027621,-0.096303
-0.67397,1.0496,0.22481,0.27951,-0.28883,0.072003,0.070583,0.062404
-0.65902,-0.54028,0.20434,0.28423,-0.2622,0.054464,0.13168,-0.065102
-0.67736,0.95318,0.31114,0.22867,-0.20394,0.061844,0.24853,0.011124
-0.6642,-0.54141,-0.13039,0.10863,-0.19159,0.036059,0.26646,0.0267
-0.66693,0.97578,0.24871,-0.0047958,-0.16003,0.050729,0.25838,-0.060113
-0.67193,0.030425,-0.19243,-0.0072044,-0.13883,0.031169,0.24322,0.066298
-0.66357,0.52182,0.22469,0.10277,-0.0749,0.040038,0.30265,-0.099224
-0.66911,0.72719,-0.31977,-0.069988,-0.046898,0.034345,0.29358,0.078589
-0.67176,0.2959,-0.248,-0.26427,-0.038735,0.014477,0.21773,-0.074862
-0.65725,1.3046,-0.46457,-0.29424,-0.02011,0.026452,0.10561,0.045148
