tachometer,underhang_axial,underhang_radial,underhang_tangential,overhang_axial,overhang_radial,overhang_tangential,microphone
-0.61202,-0.38236,-0.031283,-0.50238,-0.15665,0.11981,0.12773,-0.065905
-0.60804,1.4166,0.51996,-0.32434,-0.097725,0.21705,-0.0012967,-0.0079082
-0.60661,-0.30852,-0.093853,-0.2008,-0.18927,0.11461,-0.21474,-0.022925
-0.61163,0.93962,0.83774,-0.062281,-0.11129,0.24872,-0.19763,-0.066514
-0.60511,-0.054737,-0.056201,-0.11756,-0.19997,0.157,-0.33343,0.045586
-0.61279,0.20867,0.89418,0.056999,-0.17768,0.21905,-0.38507,-0.10957
-0.60639,0.71253,0.33257,0.093815,-0.24453,0.18324,-0.49408,0.059483
-0.60963,-0.42076,0.77374,-0.0066264,-0.276,0.16721,-0.51939,-0.10334
-0.60944,0.96305,0.71202,-0.082352,-0.26512,0.25574,-0.44976,0.049748
-0.60604,-1.0277,0.20849,-0.14293,-0.36478,0.19963,-0.48599,-0.053663
-0.61118,0.85793,0.8127,-0.20406,-0.34814,0.31797,-0.44037,-0.012654
-0.60727,-0.92137,-0.060679,-0.41426,-0.46133,0.17616,-0.48828,0.088397
-0.60843,0.48139,0.78637,-0.26088,-0.35131,0.31199,-0.28852,-0.10429
-0.60991,-0.050781,-0.11377,-0.22165,-0.41127,0.20891,-0.20796,0.12123
-0.60643,-0.17371,0.47395,-0.0011091,-0.33571,0.34625,0.0035262,-0.13398
-0.61034,0.58083,0.043596,0.04161,-0.31612,0.35353,0.17292,0.12965
-0.60745,-0.87908,0.1717,0.021833,-0.30923,0.33785,0.33511,-0.077758
-0.60736,1.0799,0.20085,-0.007866,-0.24109,0.3972,0.51564,0.052717
-0.60979,-1.2495,-0.29043,-0.13824,-0.3535,0.26681,0.46842,0.010662
-0.6054,1.0188,0.54868,-0.18288,-0.28175,0.4535,0.57488,-0.054223
-0.61082,-1.0725,-0.3809,-0.3465,-0.41872,0.34504,0.45574,0.11794
-0.60749,-0.02465,0.45839,-0.24485,-0.365,0.51204,0.47338,-0.14464
-0.60655,-0.09648,-0.49774,-0.31396,-0.40504,0.48171,0.36777,0.18935
-0.61135,-0.8238,0.12096,-0.11589,-0.40903,0.50688,0.25889,-0.14452
-0.60386,0.68965,-0.12593,0.15756,-0.42922,0.4831,0.1498,0.16002
-0.61202,-1.7949,-0.21949,0.41858,-0.47441,0.43894,0.073319,-0.041811
-0.60586,0.78083,0.085114,0.58307,-0.40035,0.53553,0.13096,0.025824
-0.60755,-1.4436,-0.57289,0.48749,-0.4462,0.44809,0.065883,0.094968
-0.6103,0.696,0.12446,0.50804,-0.33686,0.55082,0.098544,-0.093748
-0.60348,-0.77476,-0.76786,0.36259,-0.36517,0.43363,-0.0063764,0.18441
-0.61155,-0.41909,0.030298,0.37769,-0.25158,0.50839,0.013095,-0.15537
-0.60559,0.038536,-0.65783,0.018853,-0.22516,0.45386,-0.069709,0.21313
-0.60791,-1.0932,-0.29427,-0.25637,-0.16469,0.47593,-0.13679,-0.1066
-0.61015,0.99229,-0.25295,-0.25311,-0.058696,0.52028,-0.17975,0.10078
-0.60388,-1.4605,-0.38521,-0.1456,-0.046358,0.45391,-0.28699,-0.030177
-0.61144,0.98748,-0.046989,-0.02463,0.036548,0.4958,-0.27074,-0.00060686
-0.60555,-1.5194,-0.67771,-0.014732,-0.00052827,0.41764,-0.29593,0.097669
-0.60755,0.29343,0.23529,0.167,0.011032,0.46594,-0.1762,-0.10565
-0.60942,-0.67829,-0.46096,0.1761,-0.069473,0.42171,-0.074005,0.15559
-0.60448,-0.62335,0.20362,0.35322,-0.11303,0.44645,0.091499,-0.1379
-0.60967,0.57776,-0.018756,0.30222,-0.17545,0.41308,0.23109,0.12305
-0.60662,-0.53253,0.32228,0.25177,-0.22922,0.39802,0.32807,-0.10343
-0.60581,1.3024,0.53657,0.20837,-0.23932,0.4151,0.39199,0.05941
-0.61095,-0.67848,0.40847,0.0058276,-0.25445,0.39693,0.36885,-0.013506
-0.60298,1.179,0.90762,-0.20725,-0.16824,0.4582,0.3375,-0.038598
-0.6107,-0.28919,0.35134,-0.39,-0.10329,0.43714,0.22931,0.0052829
-0.60618,0.67501,0.93956,-0.30824,0.018912,0.46772,0.18983,-0.096011
-0.60589,0.52324,0.44031,-0.3018,0.073381,0.42538,0.099257,0.081582
-0.61133,0.20029,0.91377,-0.28535,0.13218,0.45013,0.063821,-0.10964
-0.6023,0.7688,0.58912,-0.22312,0.16285,0.45934,0.027743,0.069584
-0.61123,-0.73346,0.54702,-0.18516,0.15132,0.45479,-0.056403,-0.09404
-0.60579,0.7876,0.6268,-0.11272,0.13919,0.49142,-0.11447,0.015456
-0.60509,-0.68898,0.19675,-0.07494,0.050665,0.46611,-0.24846,-0.042517
-0.61095,0.47554,0.67666,0.010921,0.030331,0.51997,-0.31735,-0.056146
-0.60208,-0.69032,-0.020702,-0.041188,-0.02196,0.51013,-0.42612,0.02103
-0.61052,-0.21023,0.54274,0.034063,-0.0055377,0.56147,-0.43005,-0.10614
-0.60623,-0.22017,-0.069795,0.033864,-0.015794,0.53255,-0.41786,0.071336
-0.60567,-0.61702,0.3306,0.20767,0.010274,0.52885,-0.34613,-0.13291
-0.6106,0.4952,0.10306,0.42412,0.050292,0.52127,-0.25085,0.098327
-0.60238,-0.9955,-0.126,0.38152,0.058872,0.48836,-0.16478,-0.044172
-0.61004,1.0201,0.22451,0.28147,0.10025,0.51723,-0.043482,0.0079601
-0.60521,-0.72293,-0.43733,0.068875,0.039316,0.47691,0.00077119,0.050916
-0.60506,0.81478,0.35715,0.031115,0.035129,0.50912,0.12735,-0.081336
-0.6105,0.057937,-0.40711,-0.11791,-0.041246,0.46524,0.15452,0.087788
-0.60253,0.28839,0.2039,-0.17389,-0.072209,0.46217,0.22419,-0.12035
-0.60929,0.89743,-0.42407,-0.32121,-0.11756,0.45909,0.26258,0.10225
-0.6066,-0.19781,-0.215,-0.36148,-0.13334,0.45803,0.32267,-0.10054
-0.60277,1.3141,-0.2021,-0.29541,-0.11978,0.47761,0.38788,0.04712
-0.61236,-0.2418,-0.54476,-0.082564,-0.11499,0.4417,0.39703,-0.043247
-0.60103,1.3418,-0.080099,0.18149,-0.051657,0.45599,0.41239,-0.023314
-0.61002,-0.37835,-0.86871,0.30161,-0.030399,0.41526,0.38158,0.028112
-0.60673,0.88063,-0.15259,0.39649,0.013286,0.41513,0.3871,-0.090657
-0.6019,0.24957,-0.75994,0.34849,0.0051491,0.39776,0.33904,0.092486
-0.61103,0.29395,-0.19851,0.32475,-0.0043368,0.40671,0.29815,-0.11996
-0.60278,0.9988,-0.52937,0.24523,-0.066583,0.38421,0.20869,0.095528
-0.60591,-0.30989,-0.35858,0.083757,-0.12426,0.34383,0.14657,-0.067025
-0.60969,1.1865,-0.090609,-0.10508,-0.14282,0.37024,0.096881,0.024729
-0.59886,-0.72832,-0.4554,-0.33021,-0.17443,0.34436,0.046649,-0.011364
-0.61506,1.0308,0.20509,-0.27119,-0.15876,0.37557,0.054997,-0.055367
-0.59786,-0.16056,-0.37082,-0.10963,-0.13951,0.36048,0.042411,0.05374
-0.6122,0.69721,0.24581,0.18805,-0.076672,0.36345,0.059557,-0.09494
-0.60321,0.68491,-0.3317,0.32907,-0.017368,0.33229,0.0039308,0.065592
-0.60179,-0.15117,0.20875,0.33668,0.051018,0.30236,-0.025976,-0.13476
-0.61348,1.0072,0.082622,0.17097,0.098871,0.31191,-0.041241,0.090027
-0.59684,-0.65136,0.24748,0.0055964,0.08557,0.30122,-0.058214,-0.061719
-0.61217,1.5331,0.76536,-0.085634,0.056933,0.32872,-0.018494,0.018401
-0.60385,-0.94851,0.34338,-0.24677,-0.0062442,0.29325,-0.017409,0.029402
-0.60219,0.48268,0.91423,-0.27244,-0.074572,0.27596,-0.027813,-0.067925
-0.61103,-0.67323,0.28309,-0.37478,-0.15496,0.24232,-0.048883,0.11597
-0.6011,-0.14675,0.9286,-0.28228,-0.20172,0.25717,-0.061951,-0.11061
-0.60762,0.47478,0.60809,-0.090875,-0.22349,0.28497,-0.045293,0.089419
-0.60688,-0.80984,0.93184,0.15881,-0.20717,0.30255,-0.011649,-0.1129
-0.59716,0.89261,0.916,0.31932,-0.15341,0.30674,0.026793,0.075838
-0.61604,-1.0803,0.68582,0.29938,-0.095804,0.27417,0.085662,-0.0064966
-0.59584,1.1384,0.96158,0.29937,-0.017085,0.27853,0.15189,-0.02273
-0.60814,-0.59995,0.41309,0.1849,0.04107,0.25733,0.1942,0.047947
-0.60645,0.93304,0.89563,0.15544,0.098248,0.2783,0.22273,-0.084646
-0.59788,0.45398,0.41527,-0.0029846,0.090914,0.27156,0.13093,0.10203
-0.61363,0.59782,0.82611,-0.12916,0.068166,0.27575,0.026876,-0.085838
-0.59792,1.4175,0.54997,-0.14717,0.039059,0.27139,-0.063505,0.06457
-0.60888,0.11124,0.58853,-0.19252,-0.0048313,0.24954,-0.14102,-0.08024
-0.60735,1.4931,0.58039,-0.016897,-0.047437,0.26641,-0.165,0.031811
-0.59778,-0.31587,0.25243,0.0835,-0.091289,0.25577,-0.21311,0.0070839
-0.61337,1.4192,0.55,0.17431,-0.083968,0.28118,-0.23293,-0.038136
-0.59794,-0.068352,0.052994,0.2158,-0.073949,0.25002,-0.25628,0.062842
-0.60593,0.83903,0.48179,0.5032,-0.016539,0.23834,-0.2269,-0.087542
-0.60704,0.6144,-0.049308,0.70583,0.027062,0.21973,-0.19602,0.073429
-0.59797,0.3885,0.11238,0.74832,0.057582,0.22085,-0.17571,-0.08119
-0.61165,1.2921,-0.079007,0.51554,0.089976,0.22081,-0.099057,0.038309
-0.59916,0.060255,-0.097418,0.10534,0.1064,0.19004,-0.0010398,-0.046484
-0.60405,1.5065,0.00951,-0.013576,0.1184,0.1702,0.12893,-0.0063019
-0.61051,-0.039633,-0.2422,-0.11551,0.065969,0.1249,0.21042,0.01273
-0.59706,1.2358,0.12571,-0.17241,0.042765,0.12443,0.31677,-0.057046
-0.61134,0.43294,-0.22946,-0.29583,0.00091676,0.091724,0.42312,0.039064
-0.60027,0.9523,0.099716,-0.14253,0.01705,0.11117,0.56926,-0.084183
-0.60484,0.89517,-0.18269,0.078072,0.016754,0.087521,0.62633,0.058023
-0.61051,0.41822,0.069504,0.23615,0.027114,0.066767,0.59615,-0.081749
-0.59659,1.6117,0.029662,0.32208,0.058025,0.038465,0.51057,0.031616
-0.61374,0.46887,0.015767,0.29431,0.084909,-0.0016182,0.43134,-0.036943
-0.59977,1.737,0.16927,0.13559,0.14515,0.026818,0.40378,-0.01521
-0.60829,-0.19993,-0.16851,-0.26807,0.11508,0.015638,0.30041,0.033612
-0.6077,1.0135,0.21065,-0.45093,0.099533,0.050774,0.2085,-0.083988
-0.59745,0.25127,-0.20699,-0.60108,0.054197,0.018013,0.070134,0.12318
-0.61324,0.81221,0.14484,-0.46037,0.045533,0.011185,-0.015534,-0.10543
-0.59841,1.0454,-0.18275,-0.26837,0.018527,-0.0031969,-0.10546,0.12162
-0.60435,-0.099344,-0.064996,0.033587,-0.018421,-0.0052056,-0.2008,-0.074935
-0.60756,1.4414,-0.031456,0.23529,-0.013746,0.030367,-0.25605,0.049967
-0.59792,-0.47074,-0.20593,0.254,-0.014985,0.020368,-0.30589,0.016357
-0.61129,1.5145,0.23057,0.24597,0.059553,0.042489,-0.29982,-0.033147
-0.59569,-0.52183,-0.055475,-0.025792,0.075673,0.0036441,-0.31063,0.097816
-0.60398,0.77491,0.56042,-0.028638,0.12452,0.01963,-0.24833,-0.1183
-0.60224,0.063222,0.038303,-0.10076,0.11151,0.0018472,-0.18909,0.19183
-0.60069,-0.039093,0.59466,-0.14993,0.13906,0.021061,-0.069388,-0.11835
-0.6032,0.97603,0.43202,-0.26249,0.12611,0.035969,0.014867,0.13902
-0.60042,-0.5288,0.59215,-0.21572,0.085551,0.014965,0.048916,-0.077515
-0.53526,1.4635,0.82985,-0.05774,0.04807,0.024552,0.073261,0.063913
-0.61059,-0.74823,0.49121,-0.0062474,-0.024998,-0.035374,0.045333,0.057853
-0.56712,1.2412,1.0293,0.17299,-0.0038101,0.057635,0.093079,-0.05656
-0.40567,-0.49222,0.25358,0.1872,-0.022127,0.046231,0.078611,0.095382
-0.56183,0.36174,1.041,0.35878,0.010293,0.08779,0.11935,-0.14065
-0.27077,-0.094868,0.1564,0.33012,-0.021125,0.010934,0.11202,0.18911
-0.66073,-0.55432,0.65875,0.35236,-0.0041248,0.025643,0.12795,-0.13276
-0.26186,0.87715,0.38554,0.26179,0.011475,0.035931,0.13654,0.12512
-0.32889,-0.71691,0.26775,0.26464,-0.018659,0.025919,0.10403,-0.077125
-0.55964,1.3282,0.38258,0.32027,-0.0073681,0.092924,0.10334,0.040987
-0.38473,-1.2025,-0.4382,0.035212,-0.082247,0.030476,0.008227,0.060043
-0.60144,0.75903,0.30013,-0.13605,-0.077597,0.093733,-0.015919,-0.082333
-0.25274,-0.45595,-0.57842,-0.35956,-0.1579,0.030213,-0.12103,0.12074
-0.45661,0.21507,0.31432,-0.26472,-0.15208,0.094445,-0.14133,-0.15289
-0.53786,0.31848,-0.4579,-0.030449,-0.18215,0.081039,-0.18126,0.19307
-0.30319,-0.58545,-0.097424,0.34704,-0.17174,0.11149,-0.19014,-0.10988
-0.50633,1.1563,-0.18462,0.48354,-0.14442,0.13639,-0.16588,0.092802
-0.1793,-0.91015,-0.27461,0.42067,-0.15276,0.079165,-0.15102,-0.036603
-0.47146,1.2135,0.25525,0.32334,-0.10167,0.11763,-0.022527,0.002484
-0.35738,-0.8957,-0.54287,0.14239,-0.14506,0.045762,0.02572,0.10753
-0.51022,0.71718,0.30242,0.163,-0.1223,0.11787,0.182,-0.10304
-0.40569,-0.30324,-0.55999,0.010574,-0.1833,0.074006,0.28033,0.16842
-0.37384,-0.1578,0.10087,-0.18188,-0.21969,0.10119,0.41435,-0.15089
-0.48406,0.36279,-0.59863,-0.49369,-0.28876,0.062659,0.50312,0.1938
-0.42206,-0.89808,-0.39154,-0.52635,-0.34478,0.048945,0.54995,-0.08282
-0.42423,1.117,-0.28439,-0.22375,-0.33215,0.075982,0.64955,0.082702
-0.44207,-1.1452,-0.67161,0.052644,-0.35052,0.039107,0.70701,0.023853
-0.3268,1.1096,-0.023124,0.33468,-0.27143,0.087623,0.8019,-0.043198
-0.40886,-1.3738,-1.0328,0.12543,-0.26577,0.020227,0.74883,0.23742
-0.4222,0.1173,0.053277,0.035534,-0.15817,0.066131,0.68609,-0.15705
-0.44052,-0.71679,-0.91475,-0.11289,-0.11776,0.0081171,0.56109,0.31433
-0.36021,-0.83141,-0.026368,-0.066886,-0.043179,0.037715,0.5166,-0.12826
-0.36462,0.51145,-0.16269,-0.085095,-0.017837,0.04428,0.4363,0.19787
-0.39306,-1.3893,0.036433,-0.20976,-0.045003,0.0302,0.31047,-0.037162
-0.42506,1.1071,0.22039,-0.39111,-0.040488,0.058437,0.22131,0.072334
-0.30791,-1.9562,-0.54188,-0.66509,-0.10431,-0.010641,0.068175,0.20288
-0.55292,0.89795,0.53875,-0.5206,-0.074848,0.054869,0.045114,-0.11137
-0.30791,-1.3194,-0.56155,-0.42912,-0.1368,-0.0075801,-0.096674,0.31469
-0.50615,0.096976,0.6145,-0.15842,-0.11174,0.067569,-0.13777,-0.17591
-0.29072,-0.48403,-0.39076,-0.16518,-0.10566,0.030623,-0.18704,0.34485
-0.40307,-1.2983,0.2148,-0.12104,-0.061997,0.03998,-0.18481,-0.12215
-0.35281,0.55468,-0.0085865,-0.045369,-0.0020375,0.0088551,-0.14032,0.20176
-0.35345,-1.8967,-0.15393,0.059041,-0.01853,-0.036985,-0.16405,0.048702
-0.36031,1.3047,0.57444,0.18008,0.038064,0.0050817,-0.086348,0.01531
-0.32861,-1.0824,-0.13313,-0.10602,-0.0013054,-0.040335,-0.087279,0.11546
3.93,0.98592,0.70284,-0.19707,0.037826,-0.0082988,-0.032147,-0.10044
4.6535,-0.53135,-0.26279,-0.42583,-0.016963,-0.075663,-0.052954,0.19534
4.3986,0.085192,0.64759,-0.46403,-0.015313,-0.051598,-0.035333,-0.1377
4.5554,0.60483,0.21101,-0.46069,-0.044502,-0.086252,-0.0799,0.14308
4.4511,-0.7252,0.5433,-0.32008,-0.047784,-0.093478,-0.10026,-0.097691
4.5213,1.1138,0.49137,-0.12488,0.011225,-0.068424,-0.061945,0.040086
4.479,-0.36246,0.096177,-0.020866,0.0048537,-0.1102,-0.061065,-0.07586
4.496,1.1591,0.5294,0.14725,0.062129,-0.070844,-0.007147,-0.0039412
4.4962,-0.27971,-0.21457,0.25252,0.015104,-0.14293,-0.056602,0.025483
4.4821,0.77317,0.50564,0.49816,0.065179,-0.092349,-0.0048223,-0.10706
4.5012,0.31706,-0.27969,0.44385,0.02554,-0.15197,-0.0042122,0.084478
4.4815,0.14513,0.20709,0.3947,0.0094072,-0.14317,0.056019,-0.13478
4.4957,0.81114,-0.34605,0.18576,-0.047881,-0.13644,0.038782,0.066128
4.4928,-0.16243,-0.23427,0.0026547,-0.13025,-0.14403,-0.035808,-0.13001
4.4824,1.4489,-0.014811,-0.078942,-0.1242,-0.1012,-0.055806,0.047558
4.5044,-0.034084,-0.42423,-0.16557,-0.16966,-0.15519,-0.11141,-0.085424
4.4699,1.1989,0.22107,-0.14715,-0.12241,-0.099825,-0.099808,-0.018787
4.5111,0.21295,-0.49265,-0.14952,-0.15307,-0.12639,-0.15691,0.0025814
4.4651,0.87715,0.27794,0.019708,-0.073846,-0.078025,-0.13902,-0.10694
4.5111,0.87664,-0.32279,0.11,-0.044072,-0.088819,-0.16394,0.073624
4.473,0.39489,0.25319,0.27192,0.020544,-0.10781,-0.13155,-0.13614
4.4933,1.2318,-0.009216,0.31321,0.045379,-0.10357,-0.1117,0.075206
4.4921,-0.086622,-0.012781,0.1373,0.014519,-0.15512,-0.12697,-0.11288
4.4783,1.3855,0.3418,-0.016164,0.019953,-0.096186,-0.068026,0.025216
4.5003,-0.043524,-0.2395,-0.15675,-0.043192,-0.13652,-0.044946,-0.048406
4.4683,1.2238,0.38014,-0.083187,-0.042569,-0.086278,0.059788,-0.043807
4.5067,0.59855,-0.44962,-0.1393,-0.12403,-0.13769,0.066788,0.034172
4.4667,0.91798,0.27607,-0.14237,-0.13805,-0.12273,0.1029,-0.11611
4.5007,1.0667,-0.33633,-0.22921,-0.13937,-0.13982,0.101,0.063669
4.4775,0.24699,0.0077948,-0.12404,-0.1137,-0.14281,0.10842,-0.13904
4.4851,1.5933,-0.072197,0.021063,-0.054335,-0.11377,0.14754,0.056441
4.4908,0.27459,-0.22195,0.12168,-0.052389,-0.15062,0.12831,-0.09791
4.4718,1.7489,0.3083,0.2016,0.0056693,-0.10835,0.13245,0.0071326
4.5015,0.57217,-0.2448,-0.033346,-0.016469,-0.16945,0.076042,-0.033852
4.4627,1.5213,0.68499,-0.22875,0.017217,-0.14359,0.12232,-0.06206
4.504,1.1438,-0.024049,-0.34789,-0.04413,-0.2035,0.13571,0.028647
4.4665,1.0306,0.60121,-0.23476,-0.09567,-0.19018,0.16744,-0.12227
4.4944,1.5818,0.090504,-0.26695,-0.16231,-0.18871,0.15296,0.06036
4.4776,0.49182,0.37008,-0.40252,-0.20156,-0.20318,0.14215,-0.1231
4.4777,1.6915,0.53203,-0.47224,-0.18201,-0.16922,0.17021,0.038431
4.4932,0.11928,0.16988,-0.38721,-0.19231,-0.22375,0.13515,-0.080362
4.4644,1.4127,0.68056,-0.061574,-0.10789,-0.17474,0.16739,-0.026454
4.5021,0.22837,-0.18949,0.12409,-0.061329,-0.23227,0.1339,0.0038713
4.4601,1.0118,0.62202,0.28171,0.063034,-0.19156,0.19139,-0.09662
4.4977,0.92767,-0.17711,0.20872,0.12127,-0.23596,0.19263,0.057001
4.467,0.48851,0.46574,0.22372,0.17319,-0.2449,0.1722,-0.12675
4.4851,1.3127,0.074663,0.15465,0.18635,-0.25404,0.15264,0.07652
4.4778,0.11291,0.053213,0.037486,0.15918,-0.2797,0.10638,-0.10601
4.4731,1.6471,0.31541,-0.11128,0.15909,-0.24728,0.11873,0.026627
4.4906,0.2525,-0.22982,-0.32997,0.081614,-0.29648,0.066017,-0.059139
4.4612,1.4251,0.60634,-0.28447,0.071319,-0.24922,0.055954,-0.04259
4.4929,0.36662,-0.35097,-0.21558,0.029413,-0.30712,-0.012477,0.025459
4.4582,0.8754,0.53155,0.02403,0.086688,-0.26656,-0.048035,-0.10616
4.4899,1.0886,-0.25244,0.089319,0.12977,-0.30368,-0.11821,0.079465
4.4632,0.54806,0.25894,0.12375,0.20163,-0.30966,-0.15053,-0.13554
4.4816,1.6776,0.097969,0.21674,0.28298,-0.31907,-0.15236,0.071628
4.4802,0.11605,-0.064039,0.43341,0.31387,-0.3846,-0.17266,-0.11149
4.4657,1.6358,0.39969,0.5318,0.37733,-0.35748,-0.15258,0.010321
4.4901,0.30482,-0.20604,0.30971,0.34685,-0.43115,-0.19483,-0.03283
4.4548,1.4946,0.64954,0.10592,0.35168,-0.39696,-0.16145,-0.069507
4.496,0.74999,-0.26758,-0.1086,0.27872,-0.46635,-0.17314,0.044589
4.4561,0.70495,0.42123,-0.066385,0.25149,-0.45539,-0.15916,-0.12994
4.4871,1.065,-0.21073,0.029695,0.22101,-0.48237,-0.16742,0.081972
4.4665,0.063042,0.075453,0.083397,0.20962,-0.49813,-0.15487,-0.1376
4.4724,1.2362,-0.034469,0.17391,0.26136,-0.48104,-0.11262,0.050065
4.4783,-0.33337,-0.5292,0.28463,0.28162,-0.52935,-0.12618,-0.084183
4.4583,1.1074,0.0075828,0.42186,0.3944,-0.50032,-0.061694,-0.012971
4.4868,-0.28674,-0.91757,0.39771,0.42145,-0.57362,-0.07509,0.011343
4.4524,0.81814,0.15717,0.42199,0.51191,-0.53493,-0.024672,-0.090779
4.4862,0.3731,-0.74486,0.29627,0.49452,-0.57983,-0.063319,0.077858
4.4561,0.22387,0.068791,0.18235,0.48865,-0.56202,-0.094266,-0.13975
4.4776,0.92066,-0.45808,-0.034823,0.42876,-0.55701,-0.16889,0.092632
4.4649,-0.21904,-0.3402,-0.30027,0.32858,-0.56091,-0.30546,-0.11843
4.466,1.3153,0.0035935,-0.46187,0.26464,-0.52299,-0.40872,0.041206
4.4776,-0.23963,-0.46899,-0.50217,0.15597,-0.55827,-0.53829,-0.056803
4.453,1.2115,0.36525,-0.22796,0.15662,-0.48812,-0.54265,-0.033439
4.4848,-0.19636,-0.6541,-0.11966,0.10247,-0.51606,-0.57058,0.024705
4.4493,0.47876,0.32279,0.026111,0.15148,-0.44794,-0.50888,-0.10558
4.4847,0.20983,-0.50237,-0.052794,0.16312,-0.46259,-0.47755,0.13953
4.4543,-0.2216,0.13383,-0.015477,0.21799,-0.44382,-0.40062,-0.12108
4.4743,1.0454,-0.011227,0.11631,0.27914,-0.42762,-0.299,0.070265
4.4673,-0.42908,-0.061797,0.16916,0.29033,-0.43368,-0.2288,-0.11288
4.4586,1.1082,0.26921,0.082896,0.31359,-0.37347,-0.13881,0.035705
4.4825,-0.64037,-0.31851,-0.27126,0.2819,-0.37651,-0.13695,0.013655
4.4479,0.98366,0.25325,-0.31807,0.28267,-0.32049,-0.13418,-0.068899
4.4878,-0.16954,-0.5527,-0.34257,0.22668,-0.36244,-0.15764,0.086279
4.4463,0.31351,0.21385,-0.15246,0.21319,-0.32762,-0.099269,-0.13386
4.4829,0.24931,-0.30865,-0.17947,0.17733,-0.33757,-0.02351,0.16499
4.4569,-0.81628,0.040056,-0.16132,0.15062,-0.28745,0.0031152,-0.11088
4.4686,0.61509,-0.13267,-0.13147,0.14885,-0.24042,-0.017467,0.099154
4.474,-1.5861,-0.38282,0.029766,0.1432,-0.25439,-0.096745,-0.035775
4.4514,0.65964,0.17376,0.44273,0.177,-0.21557,-0.14501,0.00053702
4.4867,-1.8234,-0.51185,0.39916,0.13181,-0.25092,-0.2523,0.10531
4.443,-0.019461,0.45754,0.32248,0.14008,-0.15731,-0.29166,-0.11809
4.4893,-0.82669,-0.44637,0.099204,0.10313,-0.15662,-0.35842,0.21031
4.4462,-0.86463,0.3127,0.049272,0.11091,-0.090937,-0.36517,-0.17898
4.4792,0.040058,-0.14795,-0.17403,0.088268,-0.11018,-0.41007,0.23236
4.4599,-1.8507,0.094365,-0.29508,0.042367,-0.12303,-0.53278,-0.12984
4.462,0.69795,0.34749,-0.29263,0.024654,-0.097778,-0.62159,0.13693
4.4766,-2.0497,-0.040983,-0.24244,-0.048664,-0.1306,-0.67075,0.03663
4.4451,0.63815,0.41325,0.11968,0.0090989,-0.022655,-0.48771,-0.037114
4.4881,-1.6838,-0.35262,0.18613,-0.079138,-0.088209,-0.3614,0.20111
4.439,-0.22958,0.32869,0.19575,-0.062851,-0.0023883,-0.15811,-0.16292
4.4862,-0.77547,-0.30569,0.14788,-0.13339,-0.055731,-0.068386,0.27015
4.4455,-1.2973,0.21989,0.33952,-0.11519,-0.0244,0.085411,-0.16411
4.4737,0.22318,-0.095632,0.34632,-0.10245,0.0039265,0.2137,0.20188
4.4616,-1.999,-0.10852,0.21258,-0.14399,0.0093365,0.26737,-0.057265
4.4539,0.75006,0.079827,0.074103,-0.10141,0.12304,0.33762,0.066955
4.4791,-1.9579,-0.36188,-0.18615,-0.15018,0.058905,0.31129,0.11395
4.4389,0.39934,0.32765,-0.083489,-0.034843,0.15206,0.41812,-0.093797
4.4866,-1.386,-0.39661,-0.03287,-0.056737,0.060997,0.35634,0.22471
4.436,-0.46012,0.3503,0.12337,0.012015,0.15637,0.31372,-0.17199
4.4811,-0.4065,-0.26123,0.052291,-0.01846,0.15586,0.16153,0.24793
4.4479,-1.4626,0.18993,0.13198,-0.0012412,0.2126,0.076909,-0.15381
4.4645,0.36834,0.038778,0.2023,0.020377,0.23816,0.013615,0.21028
4.4662,-2.4917,-0.1562,0.26078,-0.067822,0.18408,-0.1219,-0.0099283
4.4463,0.65483,0.26645,0.34111,-0.06447,0.27037,-0.17047,0.046657
4.481,-2.3264,-0.30218,0.11646,-0.19177,0.21046,-0.32253,0.16596
4.4346,-0.024303,0.5505,0.083294,-0.1255,0.34482,-0.25402,-0.12665
4.4841,-1.5938,-0.20394,-0.15488,-0.19308,0.27259,-0.30452,0.27061
4.4379,-1.1101,0.45621,-0.16018,-0.16237,0.32854,-0.28741,-0.19799
4.4752,-0.39179,-0.12567,-0.29507,-0.18412,0.29099,-0.35439,0.33136
4.451,-2.1518,0.12517,-0.26508,-0.15442,0.28976,-0.35572,-0.10487
4.4568,0.95953,0.16012,-0.015175,-0.049281,0.34904,-0.23979,0.15545
4.4682,-2.2667,-0.18017,0.15576,-0.063673,0.28883,-0.21496,0.070119
4.4386,0.90577,0.3433,0.35395,0.023145,0.3768,-0.12096,-0.028133
4.4815,-1.8772,-0.42196,0.11588,-0.045209,0.26598,-0.16791,0.25494
4.4309,0.077434,0.29415,0.040794,0.048192,0.33834,-0.027241,-0.16136
4.4808,-0.85039,-0.43413,-0.16785,0.0012315,0.2633,0.038557,0.33049
4.4373,-1.3341,0.2134,-0.13211,0.008219,0.3124,0.15592,-0.1784
4.4666,0.12064,-0.28151,-0.1465,-0.04061,0.32632,0.14935,0.27324
4.4541,-2.2103,-0.27854,-0.18391,-0.085047,0.29742,0.099533,-0.053907
4.4469,0.88271,-0.08978,0.010131,-0.018652,0.34779,0.10991,0.10273
4.4719,-2.3498,-0.50472,0.064835,-0.057797,0.23317,0.045949,0.12215
4.4313,0.86022,0.171,0.29409,0.020113,0.32084,0.10109,-0.068777
4.4811,-1.6479,-0.59894,0.25626,-0.061464,0.22787,-0.0012902,0.26553
4.4285,-0.10909,0.24094,0.41102,0.020055,0.31652,0.022548,-0.1681
